DateTime;Load Consuption
03.01.2017 19:55;38,04
03.01.2017 20:00;40,06
03.01.2017 20:05;40,81
03.01.2017 20:10;41,84
03.01.2017 20:15;40,58
03.01.2017 20:20;40,34
03.01.2017 20:25;38,78
03.01.2017 20:30;38,34
03.01.2017 20:35;37,66
03.01.2017 20:40;36,3
03.01.2017 20:45;38,46
03.01.2017 20:50;38,83
03.01.2017 20:55;33,99
03.01.2017 21:00;31,96
03.01.2017 21:05;31,3
03.01.2017 21:10;32,41
03.01.2017 21:15;32,77
03.01.2017 21:20;31,32
03.01.2017 21:25;31,7
03.01.2017 21:30;30,75
03.01.2017 21:35;31,54
03.01.2017 21:40;31,76
03.01.2017 21:45;31,29
03.01.2017 21:50;34,43
03.01.2017 21:55;34
03.01.2017 22:00;34,24
03.01.2017 22:05;33,75
03.01.2017 22:10;32,58
03.01.2017 22:15;34,24
03.01.2017 22:20;33,77
03.01.2017 22:25;31,73
03.01.2017 22:30;31,48
03.01.2017 22:35;32,26
03.01.2017 22:40;32,34
03.01.2017 22:45;33,04
03.01.2017 22:50;31,85
03.01.2017 22:55;34,06
03.01.2017 23:00;33,98
03.01.2017 23:05;33,17
03.01.2017 23:10;32,92
03.01.2017 23:15;31,57
03.01.2017 23:20;30,85
03.01.2017 23:25;26,78
03.01.2017 23:30;26,81
03.01.2017 23:35;28,67
03.01.2017 23:40;26,13
03.01.2017 23:45;26,05
03.01.2017 23:50;25,94
03.01.2017 23:55;24,65
04.01.2017 0:00;24,51
04.01.2017 0:05;25,28
04.01.2017 0:10;24,26
04.01.2017 0:15;23,83
04.01.2017 0:20;23,77
04.01.2017 0:25;25,02
04.01.2017 0:30;25,09
04.01.2017 0:35;24,23
04.01.2017 0:40;24,02
04.01.2017 0:45;24,08
04.01.2017 0:50;23,73
04.01.2017 0:55;23,98
04.01.2017 1:00;24,26
04.01.2017 1:05;23,86
04.01.2017 1:10;23,97
04.01.2017 1:15;23,85
04.01.2017 1:20;24,32
04.01.2017 1:25;23,87
04.01.2017 1:30;24,3
04.01.2017 1:35;24,3
04.01.2017 1:40;23,69
04.01.2017 1:45;23,41
04.01.2017 1:50;22,78
04.01.2017 1:55;22,83
04.01.2017 2:00;22,09
04.01.2017 2:05;22,07
04.01.2017 2:10;22,02
04.01.2017 2:15;22,63
04.01.2017 2:20;22,22
04.01.2017 2:25;21,89
04.01.2017 2:30;22,25
04.01.2017 2:35;21,85
04.01.2017 2:40;21,79
04.01.2017 2:45;22,61
04.01.2017 2:50;22,26
04.01.2017 2:55;21,84
04.01.2017 3:00;22,16
04.01.2017 3:05;22,22
04.01.2017 3:10;22,25
04.01.2017 3:15;22,01
04.01.2017 3:20;21,79
04.01.2017 3:25;21,77
04.01.2017 3:30;21,98
04.01.2017 3:35;22,3
04.01.2017 3:40;23,15
04.01.2017 3:45;22,37
04.01.2017 3:50;22,27
04.01.2017 3:55;21,97
04.01.2017 4:00;21,49
04.01.2017 4:05;21,57
04.01.2017 4:10;22,74
04.01.2017 4:15;22,16
04.01.2017 4:20;21,89
04.01.2017 4:25;22,67
04.01.2017 4:30;22,44
04.01.2017 4:35;23,1
04.01.2017 4:40;25,26
04.01.2017 4:45;24,97
04.01.2017 4:50;26,28
04.01.2017 4:55;26,75
04.01.2017 5:00;28,01
04.01.2017 5:05;30,19
04.01.2017 5:10;28,81
04.01.2017 5:15;28,62
04.01.2017 5:20;28,58
04.01.2017 5:25;29,26
04.01.2017 5:30;29,42
